month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-16.826,-25.052,0.12697057,678.251,704.4813,86.11791,picoeuk
Apr 2024,-16.655,-25.047,0.21745339,736.187,708.02277,160.08636,picoeuk
Apr 2024,-16.502,-25.043,0.16576707,690.9238,666.45294,114.53242,picoeuk
Apr 2024,-16.36,-25.042,0.16162305,707.54297,667.8272,114.35525,picoeuk
Apr 2024,-16.197,-25.031,0.13148636,640.24445,673.03754,84.18341,picoeuk
Apr 2024,-16.032,-25.024,0.12645271,665.1327,663.5272,84.107834,picoeuk
Apr 2024,-15.913,-25.023,0.23786753,655.2628,650.065,155.86575,picoeuk
Apr 2024,-15.716,-25.014,0.08676957,658.1145,654.3751,57.104313,picoeuk
Apr 2024,-15.564,-25.003,0.11777825,629.4391,631.464,74.13423,picoeuk
Apr 2024,-15.422,-25.997,0.19698013,626.1279,614.50726,123.33476,picoeuk
Apr 2024,-15.279,-25.003,0.15523233,668.0545,651.0365,103.70365,picoeuk
Apr 2024,-15.065,-24.997,0.10435857,609.7843,585.5697,63.63622,picoeuk
Apr 2024,-14.878,-24.989,0.24578014,697.3856,656.24426,171.40353,picoeuk
Apr 2024,-14.779,-24.986,0.10944197,620.49756,613.66724,67.90848,picoeuk
Apr 2024,-14.75,-24.989,0.10944197,620.49756,613.66724,67.90848,picoeuk
Apr 2024,-14.541,-24.984,0.09413185,624.2927,636.3186,58.765827,picoeuk
Apr 2024,-14.339,-24.979,0.14366753,668.0744,685.871,95.980606,picoeuk
Apr 2024,-14.145,-24.977,0.25384337,700.2118,640.2921,177.74411,picoeuk
Apr 2024,-13.969,-24.971,0.14741221,654.4993,634.5657,96.48119,picoeuk
Apr 2024,-13.783,-24.967,0.121020965,665.6446,661.3159,80.55695,picoeuk
Apr 2024,-13.603,-24.964,0.19536616,735.6654,754.76807,143.72412,picoeuk
Apr 2024,-13.414,-24.96,0.1023902,655.51294,666.83044,67.1181,picoeuk
Apr 2024,-13.218,-24.955,0.24660678,697.58215,626.5415,172.02849,picoeuk
Apr 2024,-13.026,-24.95,0.19469391,679.7133,625.74744,132.33604,picoeuk
