month_year,Lat,Lon,cv,mean,median,std,value
Apr 2024,-27.762,-28.762,0.2298547,5114.225,4661.51,1175.5287,syncoccus
Apr 2024,-27.63,-28.63,0.2265742,4990.886,4909.6733,1130.806,syncoccus
Apr 2024,-27.549,-28.549,0.26392803,4751.657,4732.862,1254.0956,syncoccus
Apr 2024,-27.411,-28.411,0.22728558,4398.072,3950.5173,999.6183,syncoccus
Apr 2024,-27.253,-28.253,0.1492321,4232.6816,4005.8022,631.652,syncoccus
Apr 2024,-27.25,-28.25,0.1492321,4232.6816,4005.8022,631.652,syncoccus
Apr 2024,-27.242,-28.242,0.1492321,4232.6816,4005.8022,631.652,syncoccus
Apr 2024,-27.103,-27.103,0.23594493,4085.7214,4102.259,964.00525,syncoccus
Apr 2024,-27.01,-29.01,0.21690032,3997.2795,3924.305,867.0112,syncoccus
Apr 2024,-26.981,-27.981,0.16973078,4290.849,4454.527,728.2892,syncoccus
Apr 2024,-26.819,-27.819,0.3540396,4911.41,4535.428,1738.8337,syncoccus
Apr 2024,-26.671,-27.671,0.16121233,3972.1462,3860.092,640.35895,syncoccus
Apr 2024,-26.655,-27.655,0.16121233,3972.1462,3860.092,640.35895,syncoccus
Apr 2024,-26.623,-27.623,0.16121233,3972.1462,3860.092,640.35895,syncoccus
Apr 2024,-26.489,-27.489,0.2288507,3892.4878,3437.3157,890.7986,syncoccus
Apr 2024,-26.354,-27.354,0.19717722,3792.96,3517.4565,747.8853,syncoccus
Apr 2024,-26.239,-27.255,0.21492161,3842.799,3493.5103,825.9006,syncoccus
Apr 2024,-26.083,-27.107,0.12385965,3562.402,3575.1067,441.23788,syncoccus
Apr 2024,-25.802,-26.822,0.43953168,4163.018,3612.1582,1829.7783,syncoccus
Apr 2024,-25.684,-26.716,0.24507993,3247.259,3106.49,795.838,syncoccus
Apr 2024,-25.541,-26.579,0.15592137,3774.8438,3687.3347,588.5788,syncoccus
Apr 2024,-25.427,-26.464,0.44391927,3444.5994,3683.4954,1529.124,syncoccus
Apr 2024,-25.378,-26.389,0.43715712,3225.1062,2888.5894,1409.8782,syncoccus
Apr 2024,-25.26,-26.27,0.312288,2573.4988,2638.4412,803.6727,syncoccus
Apr 2024,-25.128,-26.143,0.23138845,2216.2893,2190.4712,512.8237,syncoccus
Apr 2024,-25.005,-26.007,0.25576964,3680.1926,3213.0764,941.2815,syncoccus
Apr 2024,-24.906,-25.903,0.32358876,2689.2383,2861.4849,870.2073,syncoccus
Apr 2024,-24.814,-25.821,0.59104615,3761.4192,2643.3806,2223.1724,syncoccus
Apr 2024,-24.584,-25.598,0.24182963,4042.645,3470.9263,977.63135,syncoccus
Apr 2024,-24.462,-25.463,0.2025954,3963.9292,3653.6326,803.0738,syncoccus
Apr 2024,-24.332,-25.334,0.2102656,5038.3877,5530.291,1059.3997,syncoccus
Apr 2024,-24.199,-25.191,0.15182287,3157.8628,3072.7307,479.43576,syncoccus
Apr 2024,-24.068,-25.064,0.11287401,3100.2375,3061.1829,349.93625,syncoccus
Apr 2024,-24.0,-25.0,0.17043597,3244.0994,3069.739,552.9112,syncoccus
Apr 2024,-23.978,-25.0,0.17043597,3244.0994,3069.739,552.9112,syncoccus
Apr 2024,-23.791,-25.003,0.1890947,4022.7058,3967.7046,760.67236,syncoccus
Apr 2024,-23.625,-25.006,0.12597406,3982.5781,3954.5586,501.7015,syncoccus
Apr 2024,-23.496,-25.009,0.07290704,3643.7488,3513.7742,265.65494,syncoccus
Apr 2024,-23.338,-25.013,0.22576407,3380.6978,3093.4023,763.24005,syncoccus
Apr 2024,-23.148,-25.016,0.43695632,2926.4507,2632.2969,1278.7311,syncoccus
Apr 2024,-22.956,-25.017,0.13313824,3332.89,3338.8809,443.73508,syncoccus
