Cruise,Date,Lat,Lon,Depth,PIC,Bsi,POC
AMT20,20101030,12.6858,-33.4269,6,258,0.079,0.049
AMT20,20101030,12.3961,-33.3289,2,265,0.858,0.025
AMT20,20101030,12.3532,-33.2027,6,266,1.218,0.058
AMT20,20101030,11.7988,-32.8343,6,267,1.937,0.043
AMT20,20101031,10.5713,-31.998,2,274,1.628,0.039
AMT20,20101031,10.4632,-31.9284,6,275,2.944,0.144
AMT20,20101031,9.8514,-31.5279,6,276,0.671,0.079
AMT20,20101031,9.7506,-31.4575,10,282,0.522,0.13
AMT20,20101101,7.8168,-30.1599,2,290,0.638,0.039
AMT20,20101101,7.5794,-30.0106,6,291,0.862,0.134
AMT20,20101101,6.9124,-29.5647,6,292,0.796,0.081
AMT20,20101101,6.7038,-29.484,2,299,1.001,0.054
AMT20,20101101,6.6447,-29.3867,6,300,1.256,0.038
AMT20,20101101,5.9675,-28.9389,6,301,3.396,0.094
AMT20,20101102,4.8007,-28.1622,10,307,1.429,0.061
AMT20,20101102,3.8857,-27.5649,10,314,1.001,0.115
AMT20,20101102,3.178,-27.0823,6,316,1.412,0.04
AMT20,20101103,2.0385,-26.3435,6,317,0.677,0.06
AMT20,20101103,1.136,-25.7498,6,318,0.949,0.039
AMT20,20101103,0,-25.2735,6,319,2.048,0.003
AMT20,20101104,-1.1237,-25.005,6,320,1.938,0.076
AMT20,20101104,-1.2654,-25.0015,6,321,0.838,0.032
AMT20,20101104,-1.341,-24.9927,6,322,0.721,0.065
AMT20,20101104,-1.6049,-25.009,6,323,1.033,0.044
AMT20,20101104,-2.3079,-25.0111,6,324,1.34,0.047
AMT20,20101105,-3.8488,-25.0154,2,331,1.478,0.03
AMT20,20101105,-3.9703,-25.0088,6,332,4.261,0.104
AMT20,20101105,-5.0297,-25.0276,6,333,1.292,0.059
AMT20,20101105,-5.6812,-25.0298,6,334,3.951,0.029
AMT20,20101106,-6.0547,-23.7606,2,341,1.703,0.043
AMT20,20101106,-6.2338,-22.8686,6,342,3.747,0.085
AMT20,20101106,-6.2681,-22.698,2,349,0.539,0.038
AMT20,20101106,-6.333,-22.3831,6,350,2.433,0.043
AMT20,20101106,-6.461,-21.7206,6,351,0.982,0.056
AMT20,20101107,-6.8606,-19.7001,6,352,0.485,0.042
AMT20,20101107,-7.0128,-18.926,6,353,0.843,0.028
AMT20,20101107,-7.1398,-18.2954,6,354,1.15,0.031
AMT20,20101107,-7.2262,-17.8634,6,355,1.01,0.023
AMT20,20101108,-7.6252,-15.8232,6,356,2.659,0.03
AMT20,20101109,-10.6124,-17.1168,6,357,9.266,0.032
AMT20,20101109,-10.969,-17.3843,6,358,4.25,0.115
AMT20,20101109,-11.5092,-18.0073,6,359,1.573,0.059
AMT20,20101110,-12.5292,-19.022,2,366,0.756,0.025
AMT20,20101110,-13.3461,-19.8448,6,367,1.509,0.075
AMT20,20101110,-13.4733,-19.9666,2,374,1.359,0.029
AMT20,20101110,-13.6688,-20.1753,6,375,1.204,0.025
AMT20,20101110,-14.2573,-20.7636,6,376,2.111,0.019
AMT20,20101111,-15.3314,-21.8412,2,383,1.401,0.019
AMT20,20101111,-15.6611,-22.1789,6,384,1.711,0.097
AMT20,20101111,-16.1802,-22.7013,6,385,2.687,0.061
AMT20,20101111,-16.3163,-22.8417,2,392,1.653,0.016
AMT20,20101111,-16.5479,-23.0808,6,393,5.435,0.022
AMT20,20101111,-17.0862,-23.6337,6,394,1.999,0.02
AMT20,20101112,-18.5312,-25.1055,6,395,1.005,0.025
AMT20,20101112,-18.5371,-25.1296,2,402,1.069,0.017
AMT20,20101112,-18.859,-25.101,6,403,1.633,0.029
AMT20,20101113,-20.3796,-25.0892,2,410,0.247,0.015
AMT20,20101113,-20.8388,-25.099,6,411,0.789,0.085
AMT20,20101113,-21.7059,-25.0969,2,418,0.761,0.014
AMT20,20101113,-22.1333,-25.206,6,419,1.11,0.024
AMT20,20101113,-22.6156,-25.5845,6,420,0.459,0.021
AMT20,20101114,-23.8377,-26.5663,2,427,1.388,0.023
AMT20,20101114,-24.1219,-26.7884,6,428,0.151,0.091
AMT20,20101114,-24.6804,-27.2519,6,429,2.548,0.049
AMT20,20101114,-24.819,-27.3587,2,436,NaN,0.017
AMT20,20101114,-25.3491,-27.793,6,437,1.112,0.019
AMT20,20101115,-26.8575,-29.068,2,444,0.994,0.026
AMT20,20101115,-27.1702,-29.3367,6,445,0.78,0.071
AMT20,20101115,-27.7967,-29.8863,6,446,3.555,0.048
AMT20,20101115,-28.6885,-30.6643,6,447,1.099,0.033
AMT20,20101116,-29.9434,-31.8233,2,454,0.619,0.02
AMT20,20101116,-30.2717,-32.1353,6,455,0.682,0.093
AMT20,20101116,-30.8763,-32.6997,6,456,NaN,0.047
AMT20,20101116,-30.9955,-32.814,10,462,NaN,0.112
AMT20,20101116,-31.2526,-33.0746,6,464,2.46,0.02
AMT20,20101116,-31.7805,-33.5748,6,465,NaN,0.016
AMT20,20101117,-33.0447,-34.8455,10,471,NaN,0.017
AMT20,20101117,-33.9497,-35.7716,6,473,0.203,0.062
AMT20,20101117,-34.0107,-35.9254,10,479,0.661,0.072
AMT20,20101117,-34.408,-36.2559,6,481,0.728,0.032
AMT20,20101117,-34.9542,-36.8415,6,482,0.399,0.008
AMT20,20101118,-36.0901,-38.0881,10,488,1.266,0.112
AMT20,20101118,-36.3998,-38.4442,6,490,2.77,0.147
AMT20,20101118,-36.9559,-39.0776,6,491,2.588,0.114
AMT20,20101118,-37.0938,-39.2305,4,498,NaN,0.016
AMT20,20101118,-37.804,-40.0763,6,499,1.848,0.132
AMT20,20101119,-38.9242,-41.4532,10,505,1.034,0.152
AMT20,20101119,-39.1844,-41.7931,6,507,3.474,0.252
AMT20,20101119,-39.7065,-42.4445,6,508,3.088,0.223
AMT20,20101119,-39.7912,-42.5522,2,515,1.909,0.179
AMT20,20101119,-40.0333,-42.8801,6,516,4.714,0.321
AMT20,20101119,-40.4956,-43.4948,6,517,47.55,0.296
AMT20,20101120,-41.6557,-45.093,10,523,0.592,0.548
AMT20,20101120,-41.912,-45.4622,6,525,NaN,0.248
AMT20,20101120,-42.3833,-46.1467,6,526,1.32,0.282
AMT20,20101120,-42.498,-46.2962,10,532,2.36,0.336
AMT20,20101120,-42.7161,-46.6407,6,534,NaN,0.276
AMT20,20101120,-43.1893,-47.357,6,535,0.426,0.103
AMT20,20101121,-44.1998,-48.9385,10,541,2.519,0.114
AMT20,20101121,-44.4655,-49.3858,6,543,3.223,0.125
AMT20,20101121,-44.9293,-50.1537,6,544,4.804,0.078
AMT20,20101121,-45.0165,-50.2845,5,551,3.46,0.174
AMT20,20101121,-45.331,-50.8435,6,552,4.667,0.151
AMT20,20101121,-45.6305,-51.3542,6,553,4.218,0.326
AMT20,20101122,-46.9675,-53.8308,6,554,5.314,0.187
AMT20,20101122,-47.3547,-54.5785,6,555,3.351,0.142
AMT20,20101122,-47.4928,-54.851,6,556,16.644,0.257
AMT22,20121011,49.52503333,-9.399316667,6,1,0.0007414,0.21
AMT22,20121012,49.32066667,-11.96933333,6,2,0.0005802,0.2182
AMT22,20121012,49.24936667,-13.05215,10,9,0.0002425,0.069
AMT22,20121012,49.14933333,-14.3965,6,11,0.0004865,0.1365
AMT22,20121013,48.92766667,-16.3695,2,19,0.000255,0.2447
AMT22,20121013,48.5395,-16.81833333,6,20,0.001093,0.2531
AMT22,20121013,47.8818,-17.2666,2,28,0.0002227,0.1694
AMT22,20121013,46.92916667,-17.90216667,6,29,0.0002399,0.0889
AMT22,20121014,45.87741667,-18.60811667,2,37,0.0001196,0.1655
AMT22,20121014,45.49116667,-18.85411667,6,38,0.001177,0.0721
AMT22,20121014,44.75991667,-19.32458333,2,46,0.000142,0.3209
AMT22,20121014,43.85933333,-19.88831667,6,47,0.0002514,0.0593
AMT22,20121015,42.81741667,-20.5779,7,54,8.176e-05,0.234
AMT22,20121015,42.38433333,-20.80316667,6,55,0.0002984,0.0818
AMT22,20121015,41.65423333,-21.26483333,2,63,0.0001361,0.4107
AMT22,20121015,40.70466667,-21.83666667,6,64,0.0002397,0.0566
AMT22,20121016,39.6626,-22.50953333,2,72,0.00011,0.1743
AMT22,20121016,39.28413333,-22.6718,6,73,0.0001716,0.0589
AMT22,20121016,38.5545,-23.09711667,4,82,0.0001115,0.427
AMT22,20121016,37.63245,-23.62948333,6,83,0.0001078,0.0403
AMT22,20121017,36.68633333,-24.46878333,2,91,2.73e-06,0.2111
AMT22,20121017,36.36241667,-24.85596667,6,92,0.0001553,0.0483
AMT22,20121017,35.847,-25.59428333,4,100,0.0001037,0.1296
AMT22,20121017,35.16201667,-26.52731667,6,101,0.0001281,0.0391
AMT22,20121018,34.38276667,-27.63751667,4,109,7.895e-05,0.2053
AMT22,20121018,34.08095,-27.95333333,6,110,0.0001472,0.0631
AMT22,20121018,33.56076667,-28.73921667,3,117,0.0001036,0.033
AMT22,20121018,32.82466667,-29.64916667,6,118,6.436e-05,0.0445
AMT22,20121019,32.02236667,-30.7364,2,126,0.0001583,0.1695
AMT22,20121019,31.65683333,-31.1805,6,127,8.532e-05,0.0281
AMT22,20121019,30.99833333,-32.03983333,6,128,0.0001176,0.0734
AMT22,20121019,30.56126667,-32.60733333,6,129,0.001235,0.1757
AMT22,20121020,29.8077,-33.55001667,2,137,0.0002059,0.1109
AMT22,20121020,29.48381667,-33.98283333,6,138,2.305e-05,0.0616
AMT22,20121020,28.8528,-34.67443333,2,146,8.837e-05,0.1308
AMT22,20121020,28.33933333,-35.44133333,6,147,NaN,0.0258
AMT22,20121021,27.61468333,-36.347,2,155,0.000229,NaN
AMT22,20121021,27.25433333,-36.79516667,6,156,9.431e-05,NaN
AMT22,20121021,26.71686667,-37.47081667,2,164,0.0002127,NaN
AMT22,20121021,26.139,-38.1785,6,165,0.0001653,NaN
AMT22,20121022,25.49931667,-38.9826,2,173,0.0002466,0.1664
AMT22,20121022,25.1345,-39.41033333,6,174,0.0001084,0.0321
AMT22,20121022,24.59508333,-40.07538333,2,182,9.855e-05,0.1271
AMT22,20121022,24.00783333,-40.79716667,6,183,0.0001155,0.0275
AMT22,20121023,23.16396667,-40.60368333,2,191,9.504e-05,0.1659
AMT22,20121023,22.713,-40.29766667,6,192,0.0001285,0.0491
AMT22,20121023,22.07503333,-39.79768333,2,200,0.000115,0.1762
AMT22,20121023,21.46716667,-39.32616667,6,201,0.0001066,0.0376
AMT22,20121024,20.5651,-38.59323333,2,209,7.056e-05,0.1841
AMT22,20121024,20.09433333,-38.28016667,6,210,0.0002147,0.0456
AMT22,20121024,19.44286667,-37.77198333,2,218,6.35e-05,0.2091
AMT22,20121024,18.60583333,-37.144,6,219,0.000255,0.0499
AMT22,20121025,17.7095,-36.42821667,2,227,5.869e-05,0.1931
AMT22,20121025,17.2565,-36.12783333,6,228,0.000159,0.0282
AMT22,20121025,16.64138333,-35.65746667,2,236,3.129e-05,0.3866
AMT22,20121025,15.867,-35.09266667,6,237,9.376e-05,0.0326
AMT22,20121026,15.06206667,-34.44718333,2,245,4.293e-05,0.1369
AMT22,20121026,14.60066667,-34.154,6,246,8.197e-05,0.036
AMT22,20121026,13.95561667,-33.66718333,2,254,5.976e-05,0.1719
AMT22,20121026,13.19433333,-33.10816667,6,255,7.302e-05,0.0521
AMT22,20121027,12.22433333,-32.36051667,2,263,5.655e-05,0.1607
AMT22,20121027,11.78683333,-32.07116667,6,264,0.0001187,0.0639
AMT22,20121027,11.11528333,-31.57761667,2,265,7.364e-05,0.0373
AMT22,20121027,10.35816667,-31.033,6,266,0.0001113,0.0616
AMT22,20121028,9.452533333,-30.32823333,2,274,5.01e-05,0.1684
AMT22,20121028,9.002833333,-30.03083333,6,275,6.224e-05,0.0569
AMT22,20121028,8.2967,-29.5326,9,282,8.149e-05,0.0456
AMT22,20121028,7.527,-28.95766667,6,284,0.0001811,0.0844
AMT22,20121029,6.621216667,-28.34188333,5,292,0.0001858,0.2953
AMT22,20121029,6.217333333,-28.02033333,6,293,0.0002564,0.0844
AMT22,20121029,5.545383333,-27.54323333,2,301,7.363e-05,0.3856
AMT22,20121029,4.730666667,-26.96116667,6,302,0.000113,0.0614
AMT22,20121030,4.028383333,-26.4693,2,310,8.588e-05,0.217
AMT22,20121030,3.5655,-26.12533333,6,311,9.46e-05,0.0614
AMT22,20121030,2.9197,-25.66168333,9,318,6.197e-05,0.035
AMT22,20121030,2.154,-25.11,6,320,0.0001484,0.0672
AMT22,20121031,1.107783333,-24.98443333,2,328,7.493e-05,0.1659
AMT22,20121031,0.644166667,-25.00083333,6,329,0.0001318,0.0731
AMT22,20121031,0.089166667,-24.99916667,6,330,0.0001912,0.066
AMT22,20121101,-1.883733333,-24.95633333,2,334,0.0004212,0.0497
AMT22,20121101,-2.929883333,-24.98411667,2,343,0.0001311,0.0906
AMT22,20121101,-3.776666667,-25.02583333,6,344,0.000231,0.0256
AMT22,20121102,-4.622983333,-25.00381667,2,352,7.741e-05,0.0954
AMT22,20121102,-5.1065,-25.034,6,353,0.0001902,0.038
AMT22,20121102,-5.829383333,-25.02986667,2,361,0.0001568,0.1089
AMT22,20121102,-6.865166667,-25.03483333,6,362,0.0001543,0.0404
AMT22,20121103,-8.089116667,-25.01423333,2,370,8.267e-05,0.1875
AMT22,20121103,-8.662166667,-25.0455,6,371,0.0003233,0.0392
AMT22,20121103,-9.514833333,-25.05333333,2,373,0.000103,0.0189
AMT22,20121103,-9.8085,-25.05391667,6,374,0.0003828,0.0461
AMT22,20121103,-10.56166667,-25.05483333,6,375,0.0003005,0.0472
AMT22,20121104,-11.62183333,-25.0205,2,382,0.0001071,0.0679
AMT22,20121104,-12.2575,-25.0635,6,383,0.0001825,0.0402
AMT22,20121104,-13.07346667,-25.0667,2,391,0.0001017,0.1281
AMT22,20121104,-14.0845,-25.07883333,6,392,0.0002186,0.021
AMT22,20121105,-15.28706667,-25.0511,5,400,0.0001603,0.1256
AMT22,20121105,-15.91066667,-25.0675,6,401,0.0001108,0.0311
AMT22,20121105,-16.75973333,-25.09766667,2,408,0.0002895,0.0292
AMT22,20121105,-17.58583333,-25.095,6,409,0.0002019,0.0192
AMT22,20121106,-18.516,-25.10116667,2,417,0.0001353,0.2177
AMT22,20121106,-18.53583333,-25.12066667,6,418,0.0001072,0.0236
AMT22,20121106,-18.50166667,-25.12066667,6,419,0.0002028,0.0383
AMT22,20121107,-18.5298,-25.10146667,2,427,0.0004074,NaN
AMT22,20121107,-19.21783333,-24.82333333,6,428,0.0002133,NaN
AMT22,20121108,-20.12123333,-24.49688333,2,436,0.000139,NaN
AMT22,20121108,-20.58033333,-24.66033333,6,437,0.0002826,NaN
AMT22,20121108,-22.037,-24.84551667,2,444,7.749e-05,0.023
AMT22,20121109,-22.96473333,-24.98051667,2,453,0.0001052,0.1161
AMT22,20121109,-23.4835,-25.00416667,6,454,0.0002036,0.0332
AMT22,20121109,-24.12538333,-25.00286667,2,462,0.000102,0.1087
AMT22,20121109,-24.92816667,-25.00483333,6,463,0.0002322,0.0401
AMT22,20121110,-25.7495,-24.99083333,2,471,7.465e-05,0.1553
AMT22,20121110,-26.25283333,-25.006,6,472,0.0001955,0.043
AMT22,20121111,-26.956,-25.00623333,2,474,3.588e-05,0.0327
AMT22,20121111,-27.20066667,-25.01683333,6,475,0.0001996,0.0327
AMT22,20121111,-28.3879,-25.47501667,2,482,0.0001527,0.0181
AMT22,20121111,-28.678,-25.91366667,6,483,0.0001722,0.0293
AMT22,20121111,-29.1152,-26.50701667,2,491,0.0001433,0.136
AMT22,20121111,-29.66366667,-27.232,6,492,0.0001802,0.038
AMT22,20121112,-30.19978333,-27.91883333,2,500,8.745e-05,0.1088
AMT22,20121112,-30.49516667,-28.37516667,6,501,0.0002286,0.0415
AMT22,20121112,-30.97011667,-29.05215,2,509,0.0001173,0.2789
AMT22,20121112,-31.54566667,-29.83566667,6,510,0.00011,0.0461
AMT22,20121113,-32.60983333,-31.375,6,511,0.0001449,0.0243
AMT22,20121113,-33.17266667,-32.13533333,6,512,9.144e-05,0.0288
AMT22,20121113,-33.56416667,-32.6535,6,513,0.0001467,0.0531
AMT22,20121114,-34.14741667,-33.49238333,5,521,0.0001902,0.4959
AMT22,20121114,-34.38066667,-33.87183333,6,522,0.0001673,0.0311
AMT22,20121114,-34.85773333,-34.53746667,5,530,0.0002091,0.3903
AMT22,20121114,-35.48,-35.44683333,6,531,0.0002275,0.0457
AMT22,20121115,-36.06936667,-36.25573333,3,539,0.0002227,0.4311
AMT22,20121115,-36.377,-36.77333333,6,540,0.0002274,0.3116
AMT22,20121115,-36.83716667,-37.439,3,548,6.275e-05,0.3903
AMT22,20121115,-37.4,-38.26833333,6,549,0.0003274,1.0215
AMT22,20121116,-38.10566667,-39.32868333,10,556,6.467e-05,0.1016
AMT22,20121116,-38.422,-39.80766667,6,558,0.0001294,0.1364
AMT22,20121116,-38.90925,-40.56313333,10,565,0.0006842,0.2885
AMT22,20121116,-39.10333333,-40.85566667,6,567,0.000207,0.4427
AMT22,20121116,-39.44483333,-41.38083333,6,568,0.0001244,0.3333
AMT22,20121117,-40.10236667,-42.38306667,10,575,0.0001157,0.0786
AMT22,20121117,-40.406,-42.88833333,6,577,0.000115,0.1517
AMT22,20121117,-40.90633333,-43.64931667,5,579,7.411e-05,0.1989
AMT22,20121117,-41.067,-43.88666667,6,580,0.0001272,0.062
AMT22,20121117,-41.481,-44.531,6,581,0.0001768,0.0632
AMT22,20121118,-42.13718333,-45.62688333,8,588,3.716e-05,0.0715
AMT22,20121118,-42.5765,-46.3055,6,590,0.0001061,0.0967
AMT22,20121118,-43.04683333,-47.0785,8,597,8.862e-06,0.116
AMT22,20121118,-43.491,-47.80816667,6,599,0.0004256,0.0607
AMT22,20121119,-43.92301667,-48.56536667,3,607,6.627e-06,0.1942
AMT22,20121119,-44.30033333,-49.10183333,6,608,6.453e-05,0.094
AMT22,20121119,-44.67525,-49.75883333,10,615,0.0001772,0.1513
AMT22,20121119,-45.11216667,-50.53233333,6,617,0.0001682,0.1361
AMT22,20121120,-45.50061667,-51.3197,8,624,0.00025,0.5007
AMT22,20121120,-45.99466667,-52.36766667,6,626,0.0002348,0.3744
AMT22,20121120,-46.45733333,-53.36066667,6,627,0.0002784,0.1539
AMT24,20140925,49.82896667,-4.7564,10,1,0.000372,0.3993
AMT24,20140925,48.9657,-6.1945,7,2,0.000355,0.0415
AMT24,20140926,47.86773167,-7.937166667,5,9,0.000375,0.523
AMT24,20140926,47.4299,-8.5738,7,10,0.000102,0.1929
AMT24,20140926,47.18635,-8.8255,5,18,0.000378,0.1729
AMT24,20140926,47.3109,-8.6912,7,19,5.95e-05,0.006
AMT24,20140926,47.2172,-8.8146,7,20,9.53e-05,0.0162
AMT24,20140927,47.3044,-8.7672,7,21,8.05e-05,0.045
AMT24,20140927,47.5017,-8.612,7,22,7.68e-05,0.0248
AMT24,20140927,47.572,-8.504866667,5,30,0.000193,0.1253
AMT24,20140927,47.568,-8.7517,7,31,0.000122,0.1303
AMT24,20140927,47.1803,-9.5739,7,32,6.56e-05,0.0409
AMT24,20140928,46.3876,-10.98316667,7,39,0.000143,0.0655
AMT24,20140928,45.9443,-11.7202,7,41,9.99e-05,0.1874
AMT24,20140928,45.50205,-12.4895,5,49,0.000118,0.0281
AMT24,20140928,45.231,-12.9516,7,50,0.000124,0.0192
AMT24,20140928,44.8631,-13.5852,7,51,4.42e-05,0.0203
AMT24,20140929,44.09348333,-14.92076667,5,59,5.56e-05,0.0192
AMT24,20140929,43.6237,-15.6766,7,60,6.76e-05,0.1872
AMT24,20140929,43.17016667,-16.42566667,5,68,8.66e-05,0.0583
AMT24,20140929,42.8884,-16.9042,7,69,7.53e-05,0.0297
AMT24,20140929,42.5322,-17.4851,7,70,0.000127,0.0422
AMT24,20140930,41.77153333,-18.75718333,5,78,9.05e-05,0.0308
AMT24,20140930,41.2761,-19.5273,7,79,0.000106,0.107
AMT24,20140930,40.84221667,-20.21483333,5,87,0.000101,0.0538
AMT24,20140930,40.5504,-20.6903,7,88,0.000103,0.0377
AMT24,20140930,40.1918,-21.2513,7,89,8.99e-05,0.0264
AMT24,20141001,39.3985,-22.4553,5,97,9.39e-05,0.0286
AMT24,20141001,38.9298,-23.228,7,98,8.73e-05,0.1259
AMT24,20141001,38.49595,-23.89175,5,106,0.000123,0.0686
AMT24,20141001,38.2645,-24.2472,7,107,6.45e-05,0.04
AMT24,20141002,36.95466667,-25.91076667,5,115,5.51e-05,0.0377
AMT24,20141002,36.4617,-26.0747,7,116,NaN,0.022
AMT24,20141002,35.9044,-26.2607,7,117,3.38e-05,0.0209
AMT24,20141003,34.55565,-26.60888333,5,125,6.3e-05,0.0332
AMT24,20141003,34.011,-26.8753,7,126,4.43e-05,0.1371
AMT24,20141003,33.35388333,-27.096,5,134,4.7e-05,0.0531
AMT24,20141003,32.9106,-27.2251,7,135,4.55e-05,0.0303
AMT24,20141003,32.3552,-27.4004,7,136,3.35e-05,0.0225
AMT24,20141004,31.29521667,-27.70426667,5,144,5.27e-05,0.0191
AMT24,20141004,30.5743,-27.9546,7,145,4.37e-05,0.1296
AMT24,20141004,29.89863333,-28.16523333,5,153,7.8e-05,0.0648
AMT24,20141004,29.434,-28.3012,7,154,2.8e-05,0.0427
AMT24,20141004,28.9164,-28.4667,7,155,4.84e-05,0.02
AMT24,20141005,27.51166667,-28.86398333,5,163,4.91e-05,0.0245
AMT24,20141005,26.7848,-29.1072,7,164,5.36e-05,0.0404
AMT24,20141005,26.10898333,-29.30523333,5,172,6.29e-05,0.0554
AMT24,20141005,25.6445,-29.4449,7,173,3.16e-05,0.0198
AMT24,20141005,25.0956,-29.607,7,174,6.07e-05,0.0277
AMT24,20141006,24.06046667,-29.8828,5,182,9.25e-05,0.0368
AMT24,20141006,23.3664,-29.9532,7,183,5.31e-05,0.1057
AMT24,20141006,22.65878333,-29.86641667,5,191,0.000338,0.0569
AMT24,20141006,22.1712,-29.734,7,192,6.77e-05,0.0235
AMT24,20141006,21.6777,-29.5804,7,193,5.76e-05,0.0361
AMT24,20141007,20.45328333,-29.2478,5,201,0.000131,0.0349
AMT24,20141007,19.8553,-29.1406,7,202,5.42e-05,0.2793
AMT24,20141007,19.85541667,-29.14061667,5,210,0.000199,0.0738
AMT24,20141007,19.3776,-29.0374,7,211,4.52e-05,0.0387
AMT24,20141007,18.847,-28.923,7,212,4.73e-05,0.0239
AMT24,20141008,17.83166667,-28.68111667,5,220,0.000116,0.0239
AMT24,20141008,17.1123,-28.5486,7,221,6.79e-05,0.055
AMT24,20141008,16.43541667,-28.40483333,5,229,6.92e-05,0.0353
AMT24,20141008,15.9662,-28.303,7,230,5.88e-05,0.0262
AMT24,20141008,15.4174,-28.1894,7,231,2.69e-05,0.0153
AMT24,20141009,14.22036667,-27.9077,5,239,8.51e-05,0.0277
AMT24,20141009,13.5294,-27.7887,7,240,4.56e-05,0.0803
AMT24,20141009,12.84395,-27.6471,5,248,7.2e-05,0.0504
AMT24,20141009,12.3869,-27.5491,7,249,4.08e-05,0.0717
AMT24,20141009,11.8774,-27.4436,7,250,4.83e-05,0.0634
AMT24,20141010,10.76045,-27.19571667,5,258,4.39e-05,0.0329
AMT24,20141010,10.0582,-27.0631,7,259,5.38e-05,0.1065
AMT24,20141010,9.36835,-26.92098333,5,267,4.75e-05,0.0563
AMT24,20141010,9.0411,-26.845,7,268,1.65e-05,0.0695
AMT24,20141010,8.5038,-26.7427,7,269,3.16e-05,0.0444
AMT24,20141011,7.279166667,-26.51276667,5,277,2.2e-05,0.0265
AMT24,20141011,6.5734,-26.3566,7,278,2.32e-05,0.1078
AMT24,20141011,5.899116667,-26.20461667,5,286,4.61e-05,0.0369
AMT24,20141011,5.432,-26.1235,7,287,2.74e-05,0.0416
AMT24,20141011,4.9124,-26.0035,7,288,5.08e-05,0.0265
AMT24,20141012,3.7811,-25.77475,5,296,4.14e-05,0.0323
AMT24,20141012,3.0532,-25.6213,7,298,0.000153,0.0701
AMT24,20141012,2.375833333,-25.48623333,5,306,9.95e-05,0.0534
AMT24,20141012,1.9257,-25.3936,7,307,4.72e-05,0.0323
AMT24,20141012,1.3391,-25.2727,7,308,8.48e-05,0.0464
AMT24,20141013,0,-25,5,316,0.000251,0.1093
AMT24,20141013,-0.6549,-25.0055,7,318,0.00022,0.139
AMT24,20141014,-3.9025,-24.99648333,5,326,0.000444,0.129
AMT24,20141014,-4.7263,-25.0222,7,327,0.000135,0.0863
AMT24,20141014,-5.322333333,-25.02621667,5,335,7.44e-05,0.0916
AMT24,20141014,-5.8345,-25.0325,7,336,0.000142,0.0737
AMT24,20141014,-6.3736,-25.0343,7,337,0.000235,0.0492
AMT24,20141015,-7.4775,-25.01358333,5,344,4.65e-05,0.0207
AMT24,20141015,-8.2213,-25.045,7,346,9.27e-05,0.1333
AMT24,20141015,-8.9112,-25.04266667,5,354,0.000143,0.0433
AMT24,20141015,-9.3823,-25.052,7,355,6.94e-05,0.0967
AMT24,20141015,-9.922,-25.0529,7,356,6.7e-05,0.0319
AMT24,20141016,-11.04763333,-25.0223,5,364,6.17e-05,0.0205
AMT24,20141016,-11.7942,-25.0594,7,366,3.48e-05,0.0882
AMT24,20141016,-12.49475,-25.06531667,5,374,5.43e-05,0.0573
AMT24,20141016,-13.0095,-25.07,7,375,4.37e-05,0.0375
AMT24,20141016,-13.5349,-25.0721,7,376,2.24e-05,0.0274
AMT24,20141017,-14.6706,-25.06516667,5,384,7.52e-05,0.0467
AMT24,20141017,-15.4277,-25.0823,7,386,4.42e-05,0.0984
AMT24,20141017,-16.1315,-25.08448333,5,394,7.42e-05,0.0455
AMT24,20141017,-16.6428,-25.0904,7,395,8.7e-05,0.0341
AMT24,20141017,-17.1649,-25.0923,7,396,6.86e-05,0.0231
AMT24,20141018,-18.31495,-25.06468333,5,404,4.96e-05,0.0277
AMT24,20141018,-18.5503,-25.097,7,406,7.7e-05,0.0894
AMT24,20141018,-18.55583333,-25.07115,5,414,7.45e-05,0.0846
AMT24,20141018,-18.5624,-25.1296,7,416,8.67e-05,0.0451
AMT24,20141019,-18.55,-25.0954,7,417,0.000193,0.0787
AMT24,20141019,-19.36029755,-25.08952082,7,418,0.000159,0.0337
AMT24,20141020,-20.85605,-25.06633333,5,425,9.65e-05,0.018
AMT24,20141020,-21.6324116,-25.073211,7,427,0.000109,0.1098
AMT24,20141020,-22.31641667,-25.0602,5,435,0.000113,0.0004
AMT24,20141020,-22.79486706,-25.05953314,7,436,0.000107,0.0262
AMT24,20141020,-23.25043939,-25.05251143,7,437,0.000135,0.0194
AMT24,20141021,-24.43311667,-25.03716667,5,444,0.000132,0.0015
AMT24,20141021,-25.1384402,-25.0378972,7,445,0.000146,0.1027
AMT24,20141021,-25.59473333,-25.03571667,5,453,0.000115,NaN
AMT24,20141021,-26.11365059,-25.02862373,7,454,0.000115,0.0301
AMT24,20141021,-26.6797451,-25.02033449,7,455,0.000191,0.0094
AMT24,20141022,-27.74685,-25.03121667,5,463,0.000128,0.0243
AMT24,20141022,-28.47933857,-25.02881878,7,464,0.000119,0.0441
AMT24,20141022,-29.15396667,-25.2756,5,472,0.000466,0.0285
AMT24,20141022,-29.59570184,-25.44012857,7,473,0.000127,0.0173
AMT24,20141022,-30.10299306,-25.6267198,7,474,0.000217,0.0113
AMT24,20141023,-31.36493333,-26.09645,5,482,0.000181,0.0083
AMT24,20141023,-32.0564844,-26.3750058,7,483,8.96e-05,0.093
AMT24,20141023,-32.71653333,-26.63186667,5,491,0.000103,0.0371
AMT24,20141023,-33.19438531,-26.81612388,7,492,0.000119,0.0169
AMT24,20141023,-33.75007588,-27.03289902,7,493,0.000124,0.0454
AMT24,20141024,-34.57346667,-27.4288,5,501,0.000139,0.0485
